Time,Voltage,Current
20:41:43,8.08187,-0.0186069
20:41:44,8.08214,-0.0186715
20:41:45,8.09164,0.00154918
20:41:47,8.09134,0.00119242
20:41:48,8.09173,0.00113324
20:41:49,8.09215,0.00113097
20:41:50,8.09248,0.00111368
20:41:51,8.09281,0.0010772
20:41:52,8.09311,0.00111392
20:41:53,8.09333,0.00111094
20:41:54,8.09363,0.00109258
20:41:56,8.09394,0.00106952
20:41:57,8.09428,0.00110706
20:41:58,8.09448,0.00109561
20:41:59,8.09484,0.00106047
20:42:00,8.0951,0.00109873
20:42:01,8.09528,0.00111539
20:42:02,8.0955,0.00110746
20:42:04,8.0957,0.0010687
20:42:05,8.09597,0.00110486
20:42:06,8.09615,0.00109094
20:42:07,8.09633,0.00106817
20:42:08,8.09661,0.00107307
20:42:09,8.09681,0.0010951
20:42:10,8.09703,0.00109627
20:42:11,8.09727,0.00111273
20:42:13,8.09748,0.00106954
20:42:14,8.09767,0.00108186
20:42:15,8.09786,0.00109751
20:42:16,8.09808,0.00107109
20:42:17,8.09828,0.00109485
20:42:18,8.09839,0.00110411
20:42:19,8.09857,0.00107876
20:42:21,8.09879,0.00109601
20:42:22,8.09894,0.00111674
20:42:23,8.09913,0.00109751
20:42:24,8.09933,0.00108593
20:42:25,8.09946,0.00110324
20:42:26,8.09966,0.00107532
20:42:27,8.09982,0.0010937
20:42:29,8.09995,0.00110831
20:42:30,8.10013,0.00110796
20:42:31,8.10025,0.00109314
20:42:32,8.10046,0.00109283
20:42:33,8.10056,0.00107277
20:42:34,8.10069,0.00110755
20:42:35,8.1008,0.00109537
20:42:37,8.10093,0.0010795
20:42:38,8.1011,0.00106339
20:42:39,8.10125,0.00109795
20:42:40,8.10142,0.00106863
20:42:41,8.10153,0.00108898
20:42:42,8.10167,0.00110876
20:42:43,8.10179,0.0010906
20:42:45,8.10195,0.00109373
20:42:46,8.10211,0.00111028
20:42:47,8.10222,0.00110695
20:42:48,8.10238,0.00107899
20:42:49,8.10256,0.00109869
20:42:50,8.10267,0.00106928
20:42:51,8.10279,0.00109235
20:42:53,8.10288,0.00108344
20:42:54,8.10299,0.00109836
20:42:55,8.10309,0.0010747
20:42:56,8.1032,0.00110861
20:42:57,8.10331,0.00110896
20:42:58,8.1034,0.00107516
20:42:59,8.10348,0.00110475
20:43:01,8.10359,0.00108285
20:43:02,8.10372,0.0010847
20:43:03,8.10376,0.00109034
20:43:04,8.1039,0.00106366
20:43:05,8.10399,0.0010784
20:43:06,8.10411,0.00109823
20:43:07,8.10417,0.00106306
20:43:09,8.1043,0.00109594
20:43:10,8.10438,0.00110059
20:43:11,8.10448,0.00107917
20:43:12,8.10457,0.00109029
20:43:13,8.10465,0.00109133
20:43:14,8.1048,0.00108552
20:43:15,8.10486,0.00110576
20:43:17,8.10494,0.00111566
20:43:18,8.10503,0.0011071
20:43:19,8.1051,0.00108675
20:43:20,8.1052,0.0010941
20:43:21,8.1053,0.00111761
20:43:22,8.10542,0.00111754
20:43:23,8.10545,0.00111308
20:43:25,8.10556,0.00109351
20:43:26,8.10562,0.00111728
20:43:27,8.10573,0.00109398
20:43:28,8.10576,0.00108587
20:43:29,8.10593,0.00107903
20:43:30,8.10597,0.00109765
20:43:31,8.10606,0.00111544
20:43:33,8.10613,0.00111137
20:43:34,8.10621,0.00110109
20:43:35,8.1063,0.00109261
20:43:36,8.10638,0.00109146
20:43:37,8.10647,0.00111706
20:43:38,8.10651,0.00111431
20:43:39,8.10664,0.00108791
20:43:41,8.10667,0.00111838
20:43:42,8.10676,0.00107744
20:43:43,8.10681,0.00109486
20:43:44,8.10691,0.00110691
20:43:45,8.10691,0.00110575
20:43:46,8.10705,0.00106749
20:43:47,8.10711,0.00111741
20:43:49,8.1072,0.0011198
20:43:50,8.10723,0.00107989
20:43:51,8.10729,0.00110434
20:43:52,8.10737,0.00110774
20:43:53,8.10745,0.00110352
20:43:54,8.10749,0.00109191
20:43:55,8.1076,0.00108873
20:43:56,8.10761,0.00108884
20:43:58,8.10769,0.00107858
20:43:59,8.10772,0.00112421
20:44:00,8.10782,0.00108182
20:44:01,8.1079,0.00110769
20:44:02,8.10793,0.00108916
20:44:03,8.10801,0.00108779
20:44:04,8.10801,0.00111815
20:44:06,8.1081,0.00110909
20:44:07,8.10818,0.00110285
20:44:08,8.10823,0.00113204
20:44:09,8.10835,0.00110773
20:44:10,8.10831,0.00111974
20:44:11,8.10839,0.00110246
20:44:13,8.10847,0.0011088
20:44:14,8.10848,0.00111908
20:44:15,8.10852,0.0011231
20:44:16,8.10857,0.00106742
20:44:17,8.10865,0.00110697
20:44:18,8.10866,0.00110389
20:44:19,8.10875,0.00109043
20:44:21,8.10881,0.00110129
20:44:22,8.10882,0.00112198
20:44:23,8.10888,0.00109593
20:44:24,8.10901,0.00109411
20:44:25,8.10898,0.00111133
20:44:26,8.10904,0.00110128
20:44:27,8.10904,0.00110411
20:44:28,8.10912,0.00112157
20:44:30,8.10917,0.00110474
20:44:31,8.10922,0.00106476
20:44:32,8.10926,0.00109959
20:44:33,8.10928,0.00111969
20:44:34,8.10935,0.00107768
20:44:35,8.10945,0.00110309
20:44:36,8.10945,0.00110241
20:44:38,8.10949,0.00108361
20:44:39,8.10954,0.00110845
20:44:40,8.10955,0.00109999
20:44:41,8.10964,0.00108659
20:44:42,8.10964,0.00112764
20:44:43,8.10973,0.00110101
20:44:44,8.10976,0.00109269
20:44:46,8.10983,0.00106989
20:44:47,8.10985,0.00106889
20:44:48,8.10988,0.00110906
20:44:49,8.10989,0.00107545
20:44:50,8.10995,0.00108395
20:44:51,8.11005,0.0011034
20:44:52,8.11003,0.00109497
20:44:54,8.11006,0.00107324
20:44:55,8.11011,0.00110676
20:44:56,8.1101,0.00109801
20:44:57,8.11015,0.00109989
20:44:58,8.1102,0.00108012
20:44:59,8.11024,0.00109994
20:45:00,8.11026,0.00109993
20:45:02,8.11031,0.00108207
20:45:03,8.11038,0.00108213
20:45:04,8.11035,0.00108744
20:45:05,8.11041,0.00112168
20:45:06,8.11042,0.00109865
20:45:07,8.11048,0.00106606
20:45:08,8.11051,0.00111289
20:45:10,8.11055,0.00111702
20:45:11,8.11063,0.00108334
20:45:12,8.11066,0.00111101
20:45:13,8.11065,0.00109754
20:45:14,8.11071,0.00109488
20:45:15,8.11073,0.00111644
20:45:16,8.11076,0.0011277
20:45:18,8.1108,0.0010774
20:45:19,8.11079,0.00109196
20:45:20,8.11084,0.00111058
20:45:21,8.11089,0.00112026
20:45:22,8.1109,0.00108987
20:45:23,8.11096,0.00109788
20:45:24,8.11097,0.00111014
20:45:26,8.111,0.00106976
20:45:27,8.11102,0.00109349
20:45:28,8.11103,0.00109466
20:45:29,8.11107,0.00109858
20:45:30,8.11107,0.00107921
20:45:31,8.11116,0.00106607
20:45:32,8.11116,0.00110048
20:45:34,8.11119,0.00111415
20:45:35,8.11123,0.00108392
20:45:36,8.11126,0.00107131
20:45:37,8.11126,0.00109799
20:45:38,8.11128,0.00109314
20:45:39,8.11127,0.00109334
20:45:40,8.11135,0.0010713
20:45:42,8.11136,0.00112084
20:45:43,8.11138,0.00107314
20:45:44,8.11143,0.00112715
20:45:45,8.1114,0.00110927
20:45:46,8.11145,0.00107096
20:45:47,8.11148,0.00110361
20:45:48,8.11153,0.0010771
20:45:50,8.11156,0.00109797
20:45:51,8.11152,0.00111201
20:45:52,8.1116,0.00107803
20:45:53,8.11159,0.00110919
20:45:54,8.11163,0.00106345
20:45:55,8.11167,0.00110262
20:45:56,8.11168,0.00111566
20:45:58,8.11174,0.00108571
20:45:59,8.11176,0.00108733
20:46:00,8.11177,0.00112356
20:46:01,8.11179,0.0010882
20:46:02,8.11184,0.00108065
20:46:03,8.11183,0.00111164
20:46:04,8.11189,0.00109845
20:46:06,8.11191,0.0010868
20:46:07,8.11194,0.00109045
20:46:08,8.11194,0.00111019
20:46:09,8.11195,0.00108412
20:46:10,8.11202,0.00108385
20:46:11,8.11208,0.00108489
20:46:12,8.11208,0.00109512
20:46:14,8.11208,0.00107859
20:46:15,8.11209,0.00111431
20:46:16,8.11211,0.0011035
20:46:17,8.11217,0.00108405
20:46:18,8.11219,0.00109514
20:46:19,8.11223,0.00112325
20:46:20,8.11224,0.00110354
20:46:21,8.11222,0.00110168
20:46:23,8.1123,0.0011059
20:46:24,8.1123,0.00112582
20:46:25,8.11225,0.00110803
20:46:26,8.11233,0.00110352
20:46:27,8.11235,0.00108566
20:46:28,8.11236,0.00109563
20:46:29,8.1124,0.00110639
20:46:31,8.11241,0.00108657
20:46:32,8.11242,0.00110819
20:46:33,8.11247,0.00110724
20:46:34,8.11249,0.00113755
20:46:35,8.1125,0.00109474
20:46:36,8.11254,0.00108664
20:46:37,8.11252,0.00112155
20:46:39,8.1126,0.00111173
20:46:40,8.11262,0.00110771
20:46:41,8.11265,0.00110409
20:46:42,8.11259,0.00111827
20:46:43,8.11266,0.00110783
20:46:44,8.1127,0.00111799
20:46:45,8.11268,0.00111555
20:46:47,8.1127,0.00108953
20:46:48,8.11276,0.00109321
20:46:49,8.11276,0.0011225
20:46:50,8.1128,0.00109094
20:46:51,8.1128,0.00110773
20:46:52,8.1128,0.00108967
20:46:53,8.11287,0.00111034
20:46:55,8.11287,0.00111118
20:46:56,8.11288,0.00108027
20:46:57,8.11292,0.00110279
20:46:58,8.1129,0.00111634
20:46:59,8.11291,0.00108168
20:47:00,8.11296,0.00108999
20:47:01,8.11299,0.00112157
20:47:03,8.11295,0.00109645
20:47:04,8.11301,0.00109466
20:47:05,8.11302,0.00111242
20:47:06,8.11304,0.00111555
20:47:07,8.11306,0.00113295
20:47:08,8.11308,0.00109113
20:47:09,8.11309,0.00111352
20:47:11,8.11308,0.00108906
20:47:12,8.11314,0.00110759
20:47:13,8.11312,0.00113022
20:47:14,8.1131,0.0010937
20:47:15,8.11318,0.00109375
20:47:16,8.11318,0.00110749
20:47:17,8.11321,0.00110123
20:47:19,8.11319,0.0011134
20:47:20,8.11322,0.0010778
20:47:21,8.11325,0.00112172
20:47:22,8.11323,0.00112944
20:47:23,8.11334,0.00109828
20:47:24,8.11331,0.00109911
20:47:25,8.11331,0.00108648
20:47:27,8.11332,0.00109456
20:47:28,8.11335,0.0011253
20:47:29,8.11336,0.00112161
20:47:30,8.11336,0.001116
20:47:31,8.11342,0.00110145
20:47:32,8.11339,0.00110768
20:47:33,8.11341,0.00108635
20:47:35,7.71087,-1.00032
20:47:36,7.68966,-1.00017
20:47:37,7.68318,-1.00015
20:47:38,7.67808,-1.00014
20:47:39,7.67356,-1.00015
20:47:40,7.6694,-1.00014
20:47:42,7.66565,-1.00014
20:47:43,7.66221,-1.00015
20:47:44,7.65901,-1.00015
20:47:45,7.65577,-1.00013
20:47:46,7.65274,-1.00016
20:47:47,7.64982,-1.00015
20:47:48,7.64697,-1.00014
20:47:50,7.64423,-1.00012
20:47:51,7.64157,-1.00013
20:47:52,7.63914,-1.00015
20:47:53,7.6366,-1.00012
20:47:54,7.63418,-1.00015
20:47:55,7.63175,-1.00016
20:47:56,7.62946,-1.00015
20:47:57,7.62723,-1.00015
20:47:59,7.62494,-1.00018
20:48:00,7.62282,-1.00014
20:48:01,7.62057,-1.00014
20:48:02,7.61857,-1.00013
20:48:03,7.61646,-1.00012
20:48:04,7.6144,-1.00011
20:48:05,7.6123,-1.00016
20:48:07,7.61023,-1.00015
20:48:08,7.60831,-1.00014
20:48:09,7.60626,-1.00015
20:48:10,7.60439,-1.00013
20:48:11,7.60248,-1.00011
20:48:12,7.6006,-1.00016
20:48:13,7.59867,-1.00015
20:48:15,7.59688,-1.00016
20:48:16,7.59508,-1.00014
20:48:17,7.59325,-1.00017
20:48:18,7.59132,-1.00017
20:48:19,7.5895,-1.00015
20:48:20,7.58775,-1.00013
20:48:21,7.58583,-1.00015
20:48:22,7.58409,-1.00015
20:48:24,7.58241,-1.00014
